area,file_name,minister,ministry
pasir gudang,20140612_soalan-75.txt,Normala Abdul Samad,menteri pendidikan
jelebu,20140312_15-40_soalan-27.txt,Zainudin Ismail,menteri perdagangan dalam negeri koperasi dan kepenggunaan
kuala kangsar,20150519_Parliamentary_Reply_soalan-61.txt,Wan Mohammad Khair-Il Anuar Bin Wan Ahmad,menteri sumber asli dan alam sekitar
masjid tanah,20140319_21-50_soalan-34.txt,Mas Ermieyati Samsudin,menteri pembangunan wanita keluarga dan masyarakat
b intuiu,20150616_Parliamentary_Reply_soalan-45.txt,Tiong King Sing,perdana menteri
,20140325_61-76_soalan-61.txt,,menteri perdagangan antarabangsa dan industri
,20141113_Parliamentary_Reply_soalan-48.txt,,perdana menteri
seputeh,20140323_1-60_soalan-5.txt,Teresa Kok Suh Sim,menteri pendidikan
,Soalan_8-54_Oct_8_soalan-16.txt,,menteri pertanian dan industri asas tani
kubang pasu,20150616_Parliamentary_Reply_soalan-68.txt,,menteri pendidikan
bukit mertajam 1,20140609_soalan-68.txt,Sim Chee Keong,menteri dalam negeri
,20151130__DR_JawabLisan_soalan-21.txt,,
setiu,20141125_Parliamentary_Reply_soalan-13.txt,Che Mohamad Zulkifly Bin Jusoh,perdana menteri
,20151104__DR_JawabLisan_soalan-38.txt,,menteri sumber manusia
,20151019_DR_JawabLisan_soalan-27.txt,,menteri kesihatan
raub,20151028__DR_JawabLisan_soalan-39.txt,Ariff Sabri Abd Aziz,perdana menteri
beruas,20150611_Parliamentary_Reply_soalan-75.txt,Ngeh Koo Ham,menteri sumber asli dan alam sekitar
bayan baru,20151104__DR_JawabLisan_soalan-10.txt,Sim Tze Tzin,menteri perdagangan dalam negeri koperasi dan kepenggunaan
bagan,20151103__DR_JawabLisan_soalan-41.txt,Lim Guan Eng,menteri kewangan
pulai,20150323_Parliamentary_Reply_soalan-44.txt,Nur Jazlan Mohamed,perdana menteri
seremban,20140324_1-30_soalan-18.txt,Loke Siew Fook,menteri pendidikan
,20150323_Parliamentary_Reply_soalan-65.txt,,menteri kesihatan
,20140401_31-60_soalan-34.txt,,perdana menteri
stampin,20140612_soalan-16.txt,Julian Tan Kok Ping,menteri kewangan
rabu 37,20141126_Parliamentary_Reply_soalan-37.txt,Ahmad Jazlan Bin Yaakub,menteri kemajuan luar bandar dan wilayah
langkawi,20150323_Parliamentary_Reply_soalan-46.txt,Nawawi Ahmad,menteri kewangan
selayang,20140411_41-72_soalan-48.txt,William Leong Jee Keen,menteri dalam negeri
bukit bintang,20150316_Parliamentary_Reply_soalan-30.txt,Fong Kui Lun,perdana menteri
batu,20140409_51-76_soalan-62.txt,Chua Tian Chang,menteri wilayah persekutuan
gombak,Soalan_08-56_Oct_27_soalan-36.txt,Mohamed Azmin Bin Ali,menteri kewangan
bukit mertajam,20150518_20150618_S201_S300_soalan-202.txt,Sim Chee Keong,menteri kewangan
selasa,20140408_1-25_soalan-8.txt,Takiyuddin Bin Hassan,menteri belia dan sukan
isnin 4lt,20140331_31-60_soalan-42_1457586851.txt,Wong Tien Fatt,menteri pertahanan
,20151029__DR_JawabLisan_soalan-17.txt,,
shah alam,Oct_Bertulis_Soalan_401-500_soalan-432.txt,Khalid Abdul Samad,perdana menteri
tenom,20140610_soalan-159.txt,Juslie Ajirol,menteri dalam negeri
,20140409_51-76_soalan-66.txt,,menteri pertanian dan industri asas tani
khamis 17,20150312_Parliamentary_Reply_soalan-17.txt,Wilson Ugak Kumbong,menteri kemajuan luar bandar dan wilayah
,20140409_26-50_soalan-33.txt,,menteri kemajuan luar bandar dan wilayah
shah alam,20150618_ParliamentaryReply_soalan-68.txt,Khalid Abdul Samad,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20140405_26-50_soalan-34.txt,Zairil Khir Johari,menteri perdagangan antarabangsa dan industri
kanowit,20150310_Parliamentary_Reply_soalan-26.txt,Aaron Ago Dagang,menteri perdagangan dalam negeri koperasi dan kepenggunaan
tanjong pial,201406_SoalanBertulis_soalan-131.txt,Wee Jeck Seng,menteri kewangan
,20140619_soalan-162.txt,,perdana menteri
permatang pauh,20140617_soalan-78.txt,Anwar Ibrahim,perdana menteri
segambut,20150609_Parliamentary_Reply_soalan-77.txt,Lim Lip Eng,perdana menteri
sibuti 176,201406_SoalanBertulis_soalan-176.txt,Ahmad Bin Bujang,menteri kemajuan luar bandar dan wilayah
bukit mertajam,20150311_Parliamentary_Reply_soalan-73.txt,Sim Chee Keong,perdana menteri
pendang,20140619_soalan-38.txt,,menteri pendidikan
selayang,20150527_Parliamentary_Reply_soalan-72.txt,William Leong Jee Keen,menteri dalam negeri
bukit bendera,20150520_Parliamentary_Reply_soalan-12_1435138724.txt,Zairil Khir Johari,menteri pendidikan
gelang patah,20150518_Parliamentary_Reply_soalan-87.txt,Lim Kit Siang,perdana menteri
,20150521_Parliamentary_Reply_soalan-49.txt,,perdana menteri
paya besar,20140312_41-60_soalan-42.txt,Abdul Manan Ismail,menteri kewangan
tuaran,20140611_soalan-35.txt,Wilfred Madius Tangau,menteri dalam negeri
,20150518_20150618_S401_S500_soalan-438.txt,,perdana menteri
pasir mas,20151118__DR_JawabLisan_soalan-22.txt,Nik Mohamad Abduh Bin Nik Abdul Aziz,menteri perusahaan perladangan dan komoditi
libaran,Mar-Apr_2015_SoalanBertulis_101-200_soalan-183.txt,Juslie Ajirol,perdana menteri
,20150331_Parliamentary_Reply_soalan-56.txt,,menteri kemajuan luar bandar dan wilayah
,20151123__DR_JawabLisan_soalan-43.txt,,menteri sumber manusia
penampang,20140610_soalan-42.txt,Ignatius Dorell Leiking,menteri dalam negeri
,20150521_Parliamentary_Reply_soalan-13.txt,,menteri pertanian dan industri asas tani
kota kinabalu,20150616_Parliamentary_Reply_soalan-39.txt,Wong Sze Phin,menteri dalam negeri
kuala terengganu,20151021__DR_JawabLisan_soalan-54.txt,Raja Kamarul Bahrin Shah,perdana menteri
hulu rajang,20151105__DR_JawabLisan_soalan-38.txt,Wilson Ugak Kumbong,menteri perdagangan dalam negeri koperasi dan kepenggunaan
petaling java utara,20150312_Parliamentary_Reply_soalan-58_1438594475.txt,Tony Pua Kiam Wee,menteri kewangan
batu sapi,20150526_Parliamentary_Reply_soalan-25.txt,Tsen Thau Lin,menteri pelancongan dan kebudayaan
,20150520_Parliamentary_Reply_soalan-73.txt,,menteri pembangunan wanita keluarga dan masyarakat
gombak,Soalan_7-54_Oct_30_soalan-48.txt,Mohamed Azmin Bin Ali,menteri kewangan
,Soalan_08-55_Oct_13_soalan-16.txt,,
lawas,20151119__DR_JawabLisan_soalan-39.txt,Henry Sum Agong,menteri dalam negeri
,20150406_Parliamentary_Reply_soalan-69.txt,,menteri dalam negeri
batu pahat,20140313_1-30_soalan-48.txt,,perdana menteri
,20151130__DR_JawabLisan_soalan-23.txt,,menteri kemajuan luar bandar dan wilayah
,20150317_Parliamentary_Reply_soalan-18.txt,,menteri kesihatan
,20141127_Parliamentary_Reply_soalan-17.txt,,menteri kemajuan luar bandar dan wilayah
,201406_SoalanBertulis_soalan-106.txt,Noraini Ahmad,menteri perdagangan antarabangsa dan industri
,20150526_Parliamentary_Reply_soalan-41.txt,,
bukit gelugor,20140312_61-79_soalan-74.txt,Jagdeep Singh Deo A/L Karpal Singh,menteri dalam negeri
selayang,Mar-Apr_2015_Soalan_Bertulis_401-500_soalan-497.txt,William Leong Jee Keen,menteri kewangan
,20150611_Parliamentary_Reply_soalan-8.txt,,perdana menteri
temerloh,Soalan_11-49_Oct_29_soalan-31.txt,Nasrudin Bin Hassan,menteri sumber manusia
,Soalan_08-56_Oct_27_soalan-20.txt,,menteri belia dan sukan
bagan serai,20150618_ParliamentaryReply_soalan-51.txt,Noor Azmi Bin Ghazali,menteri dalam negeri
jerlun,20140401_31-60_soalan-41.txt,Othman Aziz,menteri sumber asli dan alam sekitar
,20151019_DR_JawabLisan_soalan-0-intro.txt,,
limbang,Oct_Bertulis_Soalan_101-200_soalan-194.txt,Hasbi Habibollah,menteri dalam negeri
,20150323_Parliamentary_Reply_soalan-64.txt,,menteri sumber manusia
lndera mahkota,20140318_26-60_soalan-35.txt,Fauzi Bin Abdul Rahman,menteri sumber asli dan alam sekitar
batukawan,Mar-Apr_2015_Soalan_Bertulis_201-300_soalan-217.txt,Kasthuriraani Patto,menteri dalam negeri
bagan,20151020__DR_JawabLisan_soalan-2.txt,Lim Guan Eng,menteri kewangan
masjid tanah,20141112_Parliamentary_Reply_soalan-51.txt,Mas Ermieyati Samsudin,menteri sumber manusia
,20150520_Parliamentary_Reply_soalan-57.txt,,
,20150526_Parliamentary_Reply_soalan-0-intro.txt,,menteri kemajuan luar bandar dan wilayah
bakri,20150610_Parliamentary_Reply_soalan-42.txt,Er Teck Hwa,menteri dalam negeri
,20150518_Parliamentary_Reply_soalan-10.txt,,
tanjong piai,Oct_Bertulis_Soalan_101-200_soalan-136.txt,Wee Jeck Seng,perdana menteri
,20150518_20150618_S401_S500_soalan-490.txt,,
shah alam,20150608_Parliamentary_Reply_soalan-32.txt,Khalid Abdul Samad,menteri kewangan
temerloh,20140318_26-60_soalan-51.txt,Nasrudin Bin Hassan,menteri pendidikan
kubang kerian,20150609_Parliamentary_Reply_soalan-39.txt,Ahmad Baihaki Bin Atiqullah,perdana menteri
,20140317_51-60_soalan-52.txt,Hasbullah Bin Osman,perdana menteri
lembah pantai,20150518_20150618_S501_S540_soalan-509.txt,Nurul Izzah Anwar,menteri wilayah persekutuan
wangsa maju,20150617_Parliamentary_Reply_soalan-37.txt,Tan Kee Kwong,perdana menteri
bandar kuching,20151123__DR_JawabLisan_soalan-22.txt,Chong Chieng Jen,menteri kerja raya
kuala terengganu,20150527_Parliamentary_Reply_soalan-73.txt,Raja Kamarul Bahrin Shah,menteri pelancongan dan kebudayaan
,20150319_Parliamentary_Reply_soalan-30.txt,,menteri kesihatan
,Oct_Bertulis_Soalan_1-100_soalan-62.txt,,menteri kesihatan
,20150518_20150618_S101_S200_soalan-197.txt,,menteri pendidikan
batu kawan,Soalan_08-56_Oct_27_soalan-39.txt,Kasthuriraani Patto,perdana menteri
lubuk antu,20140408_1-25_soalan-5.txt,,menteri pelancongan dan kebudayaan
,20140612_soalan-169.txt,Sulaiman Bin Haji Abdul Razak,menteri kewangan
wangsa maju,Mar-Apr_2015_Soalan_Bertulis_501-578_soalan-547.txt,Tan Kee Kwong,menteri komunikasi dan multimedia
tuaran,Soalan_8-61_Oct_7_soalan-57.txt,Wilfred Madius Tangau,menteri pendidikan
kelana java,20150312_Parliamentary_Reply_soalan-78_1438594476.txt,Wong Chen,menteri kewangan
gopeng,20140312_15-40_soalan-34.txt,Lee Boon Chye,menteri kerja raya
bukit bendera,20140611_soalan-57.txt,Zairil Khir Johari,menteri pendidikan
lanang,20151104__DR_JawabLisan_soalan-49.txt,Alice Lau Kiong Yieng,menteri kewangan
pendang,20150527_Parliamentary_Reply_soalan-59.txt,Othman Bin Abdul,perdana menteri
shah alam,20150610_Parliamentary_Reply_soalan-60.txt,Khalid Abdul Samad,menteri kewangan
,20140619_soalan-84.txt,,menteri pertanian dan industri asas tani
segambut 1,Soalan_11-49_Oct_29_soalan-37.txt,Lim Lip Eng,menteri perdagangan dalam negeri koperasi dan kepenggunaan
silam,20140619_soalan-73.txt,Datu Nasrun Datu Mansur,perdana menteri
lndera mahkota,Soalan_08-59_Oct_14_soalan-16.txt,Fauzi Bin Abdul Rahman,menteri pendidikan
kepong,Oct_Bertulis_Soalan_201-300_soalan-280_1439533565.txt,Tan Seng Giaw,menteri sumber asli dan alam sekitar
ipoh barat,20140323_1-60_soalan-32.txt,M. Kulasegaran A/L V. Murugeson,perdana menteri
,Soalan_08-55_Oct_13_soalan-17.txt,,
,20150528_Parliamentary_Reply_soalan-14_1435138742.txt,,menteri kemajuan luar bandar dan wilayah
,20150518_20150618_S1_S100_soalan-57.txt,,menteri kesihatan
bukit bintang,20150518_20150618_S201_S300_soalan-291.txt,Fong Kui Lun,menteri wilayah persekutuan
,20150318_Parliamentary_Reply_soalan-73.txt,,menteri kesihatan
,20150615_Parliamentary_Reply_soalan-52.txt,,
limbang,20140610_soalan-165.txt,Hasbi Habibollah,menteri kewangan
,Mar-Apr_2015_SoalanBertulis_101-200_soalan-145.txt,,menteri kesihatan
batu kawan 1,20150323_Parliamentary_Reply_soalan-62.txt,Kasthuriraani Patto,menteri pendidikan
kuala kangsar,201406_SoalanBertulis_soalan-50.txt,Wan Mohammad Khair-Il Anuar Bin Wan Ahmad,menteri pelancongan dan kebudayaan
,20140325_31-60_soalan-42.txt,,menteri kemajuan luar bandar dan wilayah
,20140618_soalan-66.txt,,menteri kesihatan
sungai siput,20140617_soalan-124.txt,Michael Jeyakumar Devaraj,menteri kewangan
kepala batas,20150518_20150618_S1_S100_soalan-37.txt,Reezal Merican Bin Naina Merican,menteri kewangan
selasa,20140617_soalan-157.txt,,menteri pertahanan
rasah,20150519_Parliamentary_Reply_soalan-33.txt,Teo Kok Seong,menteri sumber asli dan alam sekitar
sepanggar,20141110_Parliamentary_Reply_soalan-15.txt,,menteri kerja raya
khamis 17,20140403_1-36_soalan-17.txt,Datu Nasrun Datu Mansur,menteri perdagangan antarabangsa dan industri
,20151130__DR_JawabLisan_soalan-27.txt,,menteri tenaga teknologi hijau dan air
bukit bintang,20150618_ParliamentaryReply_soalan-74.txt,Fong Kui Lun,perdana menteri
,20150311_Parliamentary_Reply_soalan-31.txt,,perdana menteri
,20150518_20150618_S301_S400_soalan-352.txt,,
seputeh,20140609_soalan-80.txt,Teresa Kok Suh Sim,perdana menteri
sibu,20150518_20150618_S301_S400_soalan-355.txt,Oscar Ling Chai Yew,menteri pelancongan dan kebudayaan
,20140313_61-80_soalan-62.txt,,menteri tenaga teknologi hijau dan air
temerloh,20150319_Parliamentary_Reply_soalan-2.txt,Nasrudin Bin Hassan,menteri kewangan
,20150401_Parliamentary_Reply_soalan-39.txt,,menteri kemajuan luar bandar dan wilayah
,20151022__DR_JawabLisan_soalan-40.txt,,perdana menteri
,20141104_Parliamentary_Reply_soalan-1.txt,,
kota melaka,20140618_soalan-67.txt,Sim Tong Him,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20150518_Parliamentary_Reply_soalan-78.txt,,menteri dalam negeri
nibong tebal,20150408_Parliamentary_Reply_soalan-72.txt,Mansor Bin Othman,menteri pendidikan
sekijang,20141104_Parliamentary_Reply_soalan-11.txt,,menteri kewangan
,20150518_20150618_S501_S540_soalan-517.txt,,menteri dalam negeri
pengkalan chepa,20150402_Parliamentary_Reply_soalan-52.txt,,menteri sumber asli dan alam sekitar
tuaran,Mar-Apr_2015_SoalanBertulis_101-200_soalan-161.txt,Wilfred Madius Tangau,menteri kewangan
rabu 23,20140618_soalan-23.txt,,menteri kemajuan luar bandar dan wilayah
,20150609_Parliamentary_Reply_soalan-63.txt,,
s etiawangsa,20140617_soalan-46_1457586166_1457586166_1457586166.txt,Ahmad Fauzi Zahari,perdana menteri
,20151021__DR_JawabLisan_soalan-32.txt,,menteri pendidikan tinggi
,Mar-Apr_2015_Soalan_Bertulis_201-300_soalan-233.txt,,
,20150323_Parliamentary_Reply_soalan-31.txt,,perdana menteri
tenom,20150611_Parliamentary_Reply_soalan-23.txt,Raime Unggi,menteri pertanian dan industri asas tani
kota melaka,Mar-Apr_2015_Soalan_Bertulis_301-400_soalan-319.txt,Sim Tong Him,menteri kewangan
,20141111_Parliamentary_Reply_soalan-14.txt,,menteri tenaga teknologi hijau dan air
parit sulong 16062014 11,20140616_soalan-19_1457586145.txt,Noraini Ahmad,menteri perdagangan antarabangsa dan industri
kulai,20150407_Parliamentary_Reply_soalan-55.txt,Teo Nie Ching,perdana menteri
,20140611_soalan-63_1457585910.txt,,menteri kemajuan luar bandar dan wilayah
,20151019_DR_JawabLisan_soalan-17.txt,,menteri sumber manusia
petaling java utara,20150319_Parliamentary_Reply_soalan-49.txt,Tony Pua Kiam Wee,menteri kewangan
,20150518_20150618_S1_S100_soalan-18.txt,,menteri dalam negeri
mersing,20151126__DR_JawabLisan_soalan-35.txt,,menteri pelancongan dan kebudayaan
jelutong,Soalan_8-61_Oct_7_soalan-33.txt,,menteri kewangan
wangsa maju,20150611_Parliamentary_Reply_soalan-68.txt,Tan Kee Kwong,menteri kewangan
tebrau,20150312_Parliamentary_Reply_soalan-41.txt,Khoo Soo Seang,menteri pendidikan
bakri,Oct_Bertulis_Soalan_301-400_soalan-318.txt,Er Teck Hwa,menteri dalam negeri
stampin,Oct_Bertulis_Soalan_301-400_soalan-347.txt,Julian Tan Kok Ping,menteri pembangunan wanita keluarga dan masyarakat
petaling jaya utara,20151026_DR_JawabLisan_soalan-55.txt,Tony Pua Kiam Wee,menteri kewangan
gopeng,20140611_soalan-152.txt,Lee Boon Chye,menteri kewangan
silam,20150528_Parliamentary_Reply_soalan-75.txt,Datu Nasrun Datu Mansur,perdana menteri
,Oct_Bertulis_Soalan_101-200_soalan-193.txt,,menteri kemajuan luar bandar dan wilayah
khamis soalan 15,20151105__DR_JawabLisan_soalan-14.txt,Hasbi Habibollah,menteri wilayah persekutuan
setiawangsa,20150324_Parliamentary_Reply_soalan-11.txt,Ahmad Fauzi Zahari,menteri pendidikan
tanah merah,20151202__DR_JawabLisan_soalan-23.txt,Ikmal Hisham Bin Abdul Aziz,menteri dalam negeri
,201406_SoalanBertulis_soalan-186.txt,,menteri kesihatan
,20151019_DR_JawabLisan_soalan-36.txt,,menteri kesihatan
,20150521_Parliamentary_Reply_soalan-32.txt,,menteri belia dan sukan
kalabakan,Soalan_08-55_Oct_13_soalan-47.txt,Abdul Ghapur Salleh,menteri kewangan
tanjong manis,20150518_20150618_S101_S200_soalan-187_1439717416.txt,,menteri perdagangan antarabangsa dan industri
kulai,Soalan_8-61_Oct_7_soalan-38.txt,Teo Nie Ching,menteri dalam negeri
tanjong piai,20150610_Parliamentary_Reply_soalan-49.txt,Wee Jeck Seng,menteri perdagangan antarabangsa dan industri
segambut,Mar-Apr_2015_Soalan_Bertulis_201-300_soalan-294.txt,Lim Lip Eng,menteri wilayah persekutuan
ampang,20150325_Parliamentary_Reply_soalan-61.txt,Zuraida Kamaruddin,menteri kewangan
petaling jaya selatan,20141127_Parliamentary_Reply_soalan-22.txt,Hee Loy Sian,menteri dalam negeri
,20140318_1-25_soalan-77.txt,,menteri kesejahteraan bandar perumahan dan kerajaan tempatan
tuaran,20140313_31-60_soalan-42.txt,Wilfred Madius Tangau,menteri pendidikan
,20141104_Parliamentary_Reply_soalan-13.txt,,menteri pertanian dan industri asas tani
bukit gantang,20140617_soalan-18.txt,,menteri pendidikan
gelang patah 1,Soalan_07-56_Oct_16_soalan-47.txt,Lim Kit Siang,perdana menteri
rasah,20150518_20150618_S301_S400_soalan-307.txt,Teo Kok Seong,menteri sumber asli dan alam sekitar
,20140617_soalan-91.txt,Sivakumar A/L Varatharaju Naidu,menteri perdagangan antarabangsa dan industri
taiping,20150519_Parliamentary_Reply_soalan-64.txt,Nga Kor Ming,menteri dalam negeri
selasa,20140610_soalan-26.txt,Takiyuddin Bin Hassan,menteri belia dan sukan
,20151123__DR_JawabLisan_soalan-45.txt,,menteri belia dan sukan
,20150323_Parliamentary_Reply_soalan-27.txt,,perdana menteri
rabu,20140312_15-40_soalan-32.txt,Ariff Sabri Abd Aziz,menteri pertahanan
kulim bandar baharu,20151028__DR_JawabLisan_soalan-47.txt,,menteri dalam negeri
,20151026_DR_JawabLisan_soalan-38.txt,,perdana menteri
kepong,Oct_Bertulis_Soalan_201-300_soalan-280.txt,Tan Seng Giaw,menteri kewangan
bachok,20150518_20150618_S301_S400_soalan-380.txt,Ahmad Marzuk Bin Shaary,menteri dalam negeri
,20150408_Parliamentary_Reply_soalan-47.txt,,perdana menteri
ipoh timor,20150521_Parliamentary_Reply_soalan-78.txt,Su Keong Siong,menteri pelancongan dan kebudayaan
,20140611_soalan-40_1457585890.txt,,
gelang patah,20150519_Parliamentary_Reply_soalan-14.txt,Lim Kit Siang,menteri dalam negeri
jelebu,20141113_Parliamentary_Reply_soalan-37.txt,Zainudin Ismail,perdana menteri
tanjong,20150518_20150618_S201_S300_soalan-215.txt,Ng Wei Aik,menteri dalam negeri
pasir puteh,20141104_Parliamentary_Reply_soalan-44.txt,Nik Mazian Bin Nik Mohamad,perdana menteri
kalabakan,20150518_20150618_S101_S200_soalan-177.txt,,perdana menteri
sabak bernam,20150330_Parliamentary_Reply_soalan-48.txt,,menteri perdagangan dalam negeri koperasi dan kepenggunaan
bandar kuching,20141125_Parliamentary_Reply_soalan-16.txt,Chong Chieng Jen,menteri dalam negeri
bandar kuching,20150521_Parliamentary_Reply_soalan-14.txt,Chong Chieng Jen,perdana menteri
putatan,20140401_31-60_soalan-39.txt,Marcus Mojigoh,perdana menteri
,20141112_Parliamentary_Reply_soalan-23.txt,,menteri kesihatan
,Mar-Apr_2015_SoalanBertulis_101-200_soalan-142.txt,,menteri kesihatan
kluang,20150527_Parliamentary_Reply_soalan-46.txt,Liew Chin Tong,menteri sumber asli dan alam sekitar
kota bharu,20140319_1-20_soalan-14.txt,Takiyuddin Bin Hassan,menteri dalam negeri
batu pahat,20150528_Parliamentary_Reply_soalan-32.txt,Mohd Idris Jusi,menteri dalam negeri
bukit bintang,20140326_61-76_soalan-67.txt,Fong Kui Lun,menteri pelancongan dan kebudayaan
titiwangsa,20140319_21-50_soalan-32.txt,,menteri wilayah persekutuan
,201406_SoalanBertulis_soalan-113.txt,,menteri kesihatan
bukit bintang,20151103__DR_JawabLisan_soalan-36.txt,Fong Kui Lun,perdana menteri
kulai 8 april 2014,20140408_26-50_soalan-43.txt,Teo Nie Ching,perdana menteri
bintulu,20140617_soalan-39.txt,Tiong King Sing,menteri kerja raya
seputeh,20151019_DR_JawabLisan_soalan-41.txt,Teresa Kok Suh Sim,perdana menteri
seputeh,Oct_Bertulis_Soalan_201-300_soalan-296.txt,Teresa Kok Suh Sim,menteri dalam negeri
taiping,20140325_31-60_soalan-0-intro.txt,Nga Kor Ming,menteri kewangan
lenggong,Oct_Bertulis_Soalan_1-100_soalan-51.txt,Shamsul Anuar Bin Nasarah,menteri dalam negeri
,20150527_Parliamentary_Reply_soalan-0-intro.txt,,menteri sumber manusia
permatang pauh,20151027_DR_JawabLisan_soalan-35.txt,Wan Azizah Wan Ismail,perdana menteri
kuala langat,20151130__DR_JawabLisan_soalan-22.txt,Abdullah Sani Abdul Hamid,menteri sumber manusia
kelana jaya,Oct_Bertulis_Soalan_501-569_soalan-508.txt,Wong Chen,perdana menteri
bachok,20140312_41-60_soalan-50.txt,Ahmad Marzuk Bin Shaary,perdana menteri
kubang kerian,20150616_Parliamentary_Reply_soalan-21.txt,Ahmad Baihaki Bin Atiqullah,menteri kewangan
kuala nerus,20150408_Parliamentary_Reply_soalan-68.txt,Mohd Khairuddin Bin Aman Razali,menteri perdagangan dalam negeri koperasi dan kepenggunaan
